id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
342874,Comfortable in Copacabana beach,829630,Luciana,Leme,-22.96484,-43.17288,Entire home/apt,239,1,90,2020-11-16,0.87,2,100
344463,Ocean front 2 suite apt + amenities,1762102,Hilda,Barra da Tijuca,-23.01124,-43.37254,Entire home/apt,396,3,65,2019-11-05,0.65,2,298
347295,Copa Penthouse Brown & White Suite,1603206,Bob,Copacabana,-22.96653,-43.18057,Entire home/apt,271,3,73,2020-04-01,0.69,6,23
347782,Amazing apartment in Botafogo,790898,Manoel,Botafogo,-22.95469,-43.174859999999995,Entire home/apt,256,4,1,2013-04-08,0.01,2,359
347883,Virtually On The Beach!!!,1763389,Philip,Copacabana,-22.981939999999998,-43.18916,Entire home/apt,264,3,185,2020-11-28,1.73,2,147
355285,Rio Oceanfront w/ Spectacular View!,1794600,Marty,Copacabana,-22.98289,-43.19099,Entire home/apt,1030,4,96,2020-01-29,0.91,1,88
357554,EXCELLENT LOCATION IN COPACABANA,1809627,Angelica And Bob,Copacabana,-22.973689999999998,-43.190220000000004,Entire home/apt,336,3,178,2020-04-11,1.78,5,43
358339,"Best in ""Ipanema Beach""",1812201,Eliane,Ipanema,-22.98395,-43.19835,Entire home/apt,1294,5,1,2014-06-28,0.01,3,365
360877,SUMMER IN RIO - BEST PRICE,1824379,Roger,Copacabana,-22.96689,-43.1805,Entire home/apt,276,3,218,2020-12-06,2.04,2,322
361568,Linda cobertura vista mar Jd Oceânico,1172595,Rafaela,Barra da Tijuca,-23.01466,-43.304109999999994,Entire home/apt,800,3,5,2019-07-11,0.07,1,360
363370,charming apartment in copacabana,1834286,Carlos,Copacabana,-22.97523,-43.18878,Entire home/apt,359,2,239,2020-12-15,2.26,3,344
368146,Ótimo Apartamento em Ipanema,1858602,Silvia,Ipanema,-22.986520000000002,-43.19532,Entire home/apt,346,3,176,2020-12-07,1.65,2,0
371899,Wonderful Penthouse Rio de Janeiro,1872525,Hanna,Lagoa,-22.97624,-43.19563,Entire home/apt,1600,5,3,2020-02-26,0.06,1,19
371950,Excelente Apartamento em Ipanema,1858602,Silvia,Ipanema,-22.98484,-43.19613,Entire home/apt,399,3,262,2020-12-09,2.46,2,273
380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,1910409,Leandro,Ipanema,-22.9864,-43.1928,Entire home/apt,449,5,15,2020-12-19,1.1,1,124
392267,HOLIDAY IN RIO 2019,1961007,Márcio,Centro,-22.91339,-43.17586,Entire home/apt,106,3,83,2020-11-08,0.8,1,325
394953,Copacabana River: Wi-Fi/Cable TV/Air Conditioning,1974118,Denise,Ipanema,-22.983710000000002,-43.19574,Entire home/apt,233,5,10,2019-08-25,0.13,1,0
396849,"3 Bedroom, 10 min walk from the beach - FF702.10",1982737,Estadia,Leblon,-22.98176,-43.22163,Entire home/apt,1340,2,106,2020-11-20,1.0,58,268
397397,Comfortable apartment in Sta Teresa Rio de Janeiro,1548126,Ania,Santa Teresa,-22.91688,-43.18323,Entire home/apt,183,2,9,2020-02-09,0.32,1,48
399476,APARTMENT in SANTA TERESA,1994382,Miguel,Santa Teresa,-22.92041,-43.19038,Entire home/apt,410,5,3,2017-07-15,0.04,1,24
400326,Cool & Cozy Apartment in Copacabana,1998370,Jean,Copacabana,-22.96769,-43.18397,Entire home/apt,320,1,146,2020-09-22,1.39,4,70
400887,STUDIO RIO 150m BEACH COPACABANA,2000722,Denyse,Copacabana,-22.96874,-43.1861,Entire home/apt,557,2,131,2020-11-02,1.26,1,351
402104,Lovely suite in Barra,2007018,Ana Lucia,Barra da Tijuca,-23.00924,-43.340720000000005,Private room,300,1,8,2018-01-22,0.08,4,345
404771,Apartamento Copacabana posto 6,1409553,Heloisa,Copacabana,-22.98336,-43.19144,Entire home/apt,686,5,10,2020-01-20,0.1,1,173
405444,Copacabana/200m Beach World Cup,2020642,Frederico,Copacabana,-22.97393,-43.18862,Entire home/apt,686,2,75,2020-10-19,0.8,3,180
406603,Big green terrace in Copacabana !!!,1610574,Alexandra,Copacabana,-22.97242,-43.188340000000004,Entire home/apt,1086,3,136,2020-03-16,1.31,2,68
409038,Copa Penthouse - 1 Bed Studio,1603206,Bob,Copacabana,-22.967779999999998,-43.18204,Entire home/apt,144,3,10,2019-11-01,0.12,6,0
409183,"Lapa:culture, work and fun in Rio",396108,Gisella,Centro,-22.913729999999997,-43.18079,Entire home/apt,96,4,18,2019-03-07,0.19,4,261
409668,"Confort, Tranquility, Safety - RIO",2039483,Paulo Cesar,Anil,-22.94625,-43.33678,Private room,180,3,14,2020-01-02,0.18,3,364
416290,"Great single room in Botafogo, RJ",1989397,Dominique,Botafogo,-22.95411,-43.19505,Private room,200,2,9,2020-02-26,0.09,2,365
419204,LEBLON BEACHFRONT VILLA Apt.4,1319991,Jake,São Conrado,-22.99578,-43.25397,Entire home/apt,621,5,8,2018-12-31,0.08,8,365
421001,Confortable charming 3 bedroom,2093718,Elisa,Humaitá,-22.95733,-43.2031,Entire home/apt,286,5,64,2020-10-05,0.68,1,345
424916,Room in the middle of Copacabana and Ipanema,2112725,Monica,Copacabana,-22.981679999999997,-43.19363,Private room,443,3,24,2020-11-02,0.29,4,340
428263,Leblon Lindo apt com varanda vista mar e três qtos,2129109,Isaac,Vidigal,-22.9888,-43.23386,Entire home/apt,1400,4,2,2014-06-30,0.02,1,363
428798,Aptº em Ipanema - Posto 9 - Rio,2131352,Denise,Ipanema,-22.984270000000002,-43.20796,Entire home/apt,800,4,20,2020-01-24,0.2,1,267
429280,Charming Apartament in Santa Teresa,2133500,Aline,Santa Teresa,-22.916970000000003,-43.18594,Entire home/apt,206,3,20,2020-12-16,0.2,1,323
433821,CHARMING APARTMENT IPANEMA 200 DAY,2155937,André,Ipanema,-22.98228,-43.1984,Entire home/apt,531,3,29,2020-03-16,0.28,1,27
436868,COPACABANA/LAPA 10minutes excelent,2169494,Elen Salles,Flamengo,-22.93359,-43.17734,Entire home/apt,800,4,46,2019-07-16,0.45,1,270
438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,Leblon,-22.97789,-43.225609999999996,Entire home/apt,508,3,10,2020-01-05,0.1,4,364
439879,Mountain View Studio in Copacabana with FREE Wi-Fi,2185139,Ken,Copacabana,-22.96274,-43.17718,Entire home/apt,637,3,16,2020-02-24,0.15,2,354
439907,Paz e Natureza em São Conrado / RIO,2107526,Maria Helena,São Conrado,-22.99465,-43.27292,Entire home/apt,153,3,1,2017-01-06,0.02,1,155
440183,"Wonderfull Rio, on the hills!",496656,Marcia  Longras,Laranjeiras,-22.93436,-43.19292,Private room,188,3,9,2020-01-03,0.12,10,263
441118,"IPANEMA, NICE STUDIOS, tv cabo",4307081,Nereu A,Ipanema,-22.98595,-43.19903,Entire home/apt,621,1,5,2013-05-20,0.05,57,365
441119,Ipanema 205  beach block internet,4307081,Nereu A,Ipanema,-22.98623,-43.2002,Entire home/apt,244,2,37,2020-12-13,0.36,57,361
441712,2 quartos pertinho da Lagoa (apenas temporada),1273774,Elisa,Humaitá,-22.9594,-43.202529999999996,Entire home/apt,180,2,15,2020-10-21,0.14,1,349
442509,Two single beds Ocean Flamengo Beach,1693952,Katia,Glória,-22.92119,-43.1746,Private room,171,2,80,2020-02-29,0.77,3,364
444101,A Summer Place in Rio.,2206207,Guacira,Botafogo,-22.94288,-43.18115,Private room,177,3,55,2020-02-25,0.53,1,357
444250,Charming Apartment Steps from Copacabana Beach,2206934,Delma,Copacabana,-22.97237,-43.18761,Entire home/apt,407,3,99,2020-12-10,0.96,1,345
447602,Copacabana near subway and beach ★★★★★ - 3,2112725,Monica,Copacabana,-22.981679999999997,-43.19363,Private room,471,2,7,2020-02-27,0.07,4,7
449040,SUITE / GARAGE - VIP AREA IN RIO,1726378,Maria,Humaitá,-22.95799,-43.2039,Private room,206,7,1,2016-02-28,0.02,1,364
449177,"APARTMENT NEAR TO GO TO ""ROCK IN RIO""!!",2206708,Lilian E Cadu,Vargem Pequena,-22.991239999999998,-43.47979,Private room,311,5,1,2019-04-28,0.05,1,363
449391,Penthouse #3! Best Internet! Veranda! Expat US-DE,856145,Mario,Copacabana,-22.98115,-43.19109,Private room,1749,6,19,2020-11-17,0.18,3,165
452500,Kaza Rio Hostel room up to 6 people,2248279,Kaza Rio,Estácio,-22.915860000000002,-43.20939,Hotel room,78,1,5,2017-04-03,0.08,6,0
453069,Bit of sky in the heart of Ipanema,302928,Ingrid E Diogo,Ipanema,-22.98316,-43.208059999999996,Private room,470,1,19,2020-03-13,0.2,1,274
458264,CONDO PRUDENTE 205,2278812,Nilzete,Ipanema,-22.98516,-43.203070000000004,Entire home/apt,414,3,3,2016-08-17,0.04,12,359
464220,Studio in Nice Location (Flamengo),2306760,Gustavo E Patrícia,Flamengo,-22.93596,-43.17961,Entire home/apt,220,4,74,2020-12-08,0.71,2,0
465227,Home sweet home at the Rio Lagoon,2311421,Mario,Lagoa,-22.961270000000003,-43.20417,Private room,350,1,6,2019-03-03,0.06,1,352
465251,Copacabana Beach Suite in shared apartment Posto 5,2308396,Inês,Copacabana,-22.97888,-43.18997,Private room,181,5,60,2019-05-17,1.06,1,0
466477,ipanema Beach 801,4307081,Nereu A,Copacabana,-22.98357,-43.193690000000004,Private room,244,3,16,2019-10-01,0.17,57,360
471651,Jupiter Home at Botafogo,918340,Flávia,Botafogo,-22.94939,-43.1825,Entire home/apt,800,15,18,2020-01-26,0.19,2,0
473180,"Modern, bright, quiet Copacabana Loft Apartment",2346349,Martin,Copacabana,-22.98253,-43.19124,Entire home/apt,569,6,9,2019-09-02,0.11,1,326
475792,Copacabana 20' Downtown 10' Beach 7' Swimming 1',2358865,Yves,Laranjeiras,-22.931729999999998,-43.1804,Entire home/apt,250,3,8,2019-03-11,0.08,1,53
480220,COZY STUDIO IN IPANEMA,1430897,Flavia & Nando,Ipanema,-22.98647,-43.194309999999994,Entire home/apt,200,4,113,2020-02-26,1.1,2,333
483578,Two bedroom apartment near the sea,2394237,Leonor,Barra da Tijuca,-23.00871,-43.32223,Entire home/apt,300,3,29,2020-02-06,0.28,1,341
484267,Cozy Penthouse between Copacabana and Ipanema,2385085,Celia,Copacabana,-22.985039999999998,-43.19228,Entire home/apt,737,2,98,2020-12-17,1.01,1,321
484296,O MELHOR PONTO NA BARRA DA TIJUCA.,2397409,Regina,Barra da Tijuca,-23.00463,-43.376459999999994,Entire home/apt,357,2,16,2019-12-02,0.16,1,298
485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,1450861,Leila,Ipanema,-22.98177,-43.1999,Entire home/apt,407,4,234,2020-07-19,2.33,6,201
487461,LEBLON BEACHFRONT VILLA APT.2,1319991,Jake,Vidigal,-22.99009,-43.232929999999996,Entire home/apt,518,5,20,2019-10-07,0.19,8,365
488190,Private room&bathroom&Leblon,2415244,Isaura,Leblon,-22.98433,-43.22915,Private room,250,5,5,2020-02-25,0.08,3,364
489917,"🌞 The Studio, 1mn Walk to Copacabana Beach",18151504,Steph,Copacabana,-22.98238,-43.191559999999996,Entire home/apt,132,14,23,2020-03-21,0.24,2,226
490098,Best location in Leblon - 1 bedroom,2423945,Renata,Leblon,-22.98497,-43.22551,Entire home/apt,636,2,137,2020-03-20,1.73,1,141
493569,Quarto familiar em Copacabana,2438532,Betty,Copacabana,-22.96515,-43.1891,Private room,150,1,88,2020-11-22,0.91,2,357
494703,Ipanema Beach - Fabulous Brand New,2087532,Mark,Ipanema,-22.987579999999998,-43.19323,Entire home/apt,613,2,25,2020-01-05,0.24,1,361
494903,CASABLANCA 1 STUNNING BEACHFRONT,2444956,Jeanne,Vidigal,-22.991870000000002,-43.23301,Entire home/apt,163,2,424,2020-12-21,4.24,1,192
496174,Room 4 World Cup close 2 Maracanã,2450658,Mirella,Tijuca,-22.931929999999998,-43.24091,Private room,621,2,1,2013-02-14,0.01,1,358
496864,03 ROOMS - APART. BARRA DA TIJUCA,2368735,Ana Maria,Barra da Tijuca,-22.99887,-43.41571,Entire home/apt,580,5,2,2020-11-30,0.17,2,356
498025,Charming apartment in Rio,2001083,Cristiane,Flamengo,-22.93059,-43.17595,Entire home/apt,436,3,2,2016-08-18,0.04,1,358
504174,Apartamento Copacabana Vista Mar,2479834,Pedro,Copacabana,-22.97855,-43.18873,Entire home/apt,200,1,2,2017-12-27,0.03,1,307
504450,AP 2QTS BL8 TEMPORADA PROX RIO CENTRO,2487942,Aline,Jacarepaguá,-22.97403,-43.41389,Entire home/apt,221,1,4,2019-10-06,0.14,5,241
505165,2021,144943,Marco,Ipanema,-22.98038,-43.19809,Private room,299,7,19,2019-03-06,0.19,1,365
507900,Independent suite inside nature RIO,2502969,Grupo,Cosme Velho,-22.944329999999997,-43.205040000000004,Entire home/apt,115,3,78,2020-11-02,0.78,4,340
508012,"1) Lapa, Downtown: Rio - Cosy Room",592995,Paulo Roberto,Centro,-22.91255,-43.1903,Private room,160,4,2,2014-07-04,0.02,2,365
508247,Ocean View - Flat in Luxury Resort,3146837,Solon,Barra da Tijuca,-23.01057,-43.36956,Entire home/apt,800,3,97,2020-02-25,0.96,1,361
508383,Ipanema COBERTURA jacuzzi Externo,1408960,Celina,Ipanema,-22.98241,-43.197559999999996,Entire home/apt,1571,4,27,2020-02-26,0.29,4,364
509929,Duplex Penthouse in Ipanema,2512454,Roberto,Ipanema,-22.98259,-43.1985,Entire home/apt,388,5,160,2020-02-09,1.54,2,83
510354,"Copacabana oceanview, room for 02..",1167383,Eduardo,Copacabana,-22.963620000000002,-43.17601,Private room,823,1,35,2017-05-17,0.34,4,365
512634,Quarto charmoso no canto do Leme,2513249,Elizabeth,Leme,-22.96315,-43.16939,Private room,220,1,22,2020-10-12,0.23,2,179
514424,"Lovely Apartament  in Lapa, RJ",2528930,Ana Paula Sciammarella,Centro,-22.914189999999998,-43.18285,Entire home/apt,216,10,3,2013-01-12,0.03,1,295
515144,Small room with privacy,2536988,Celeste,Botafogo,-22.955779999999997,-43.193870000000004,Private room,90,4,53,2020-04-03,0.61,2,357
519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,Ipanema,-22.986729999999998,-43.197720000000004,Private room,350,2,220,2020-03-27,2.12,1,172
519542,"Luxury Oceanview in Rio, Barra da Tijuca",2555939,Antonio,Barra da Tijuca,-23.01106,-43.32761,Entire home/apt,943,2,12,2020-11-14,0.12,1,258
519865,"Apartament, lateral view from  sea",533666,Sandra Valéria,Copacabana,-22.965320000000002,-43.18013,Entire home/apt,700,3,66,2020-12-16,0.66,1,344
523503,"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",406989,Casa 48 Guesthouse,Santa Teresa,-22.92895,-43.19427,Private room,342,1,56,2020-03-02,0.61,6,0
528329,"STUDIO IN COPACABANA, RIO",2595823,Vitor,Copacabana,-22.96539,-43.17962,Private room,436,2,1,2019-10-06,0.07,1,365
528389,Quiet 1 bedroom apartment at Rio,2596229,Sydney,Gávea,-22.973010000000002,-43.22606,Entire home/apt,130,4,5,2020-01-02,0.08,1,0
528558,Great space in  IPANEMA! RECENTLY UPDATED FEB.17!!,1663702,Maria Luisa,Ipanema,-22.98156,-43.20012,Entire home/apt,1000,4,10,2020-02-10,0.15,1,0
528951,Stylish Artistic Apartment Ipanema,2598673,Fabian,Ipanema,-22.9856,-43.19892,Entire home/apt,1336,2,115,2020-12-10,1.58,1,82
530019,Luxury Penthouse on the best area of Copacabana,868175,Yann,Copacabana,-22.98555,-43.19025,Private room,1937,6,11,2016-08-22,0.11,2,13
530753,"6pers,1 block from Copacabana beach",2397123,Camila,Copacabana,-22.97644,-43.18954,Entire home/apt,800,3,42,2020-09-07,0.41,1,267
536931,PRIME APARTMENT IN IPANEMA BEACH,338919,Charles,Ipanema,-22.98583,-43.19577,Entire home/apt,414,2,206,2020-12-12,2.07,1,0
537390,Guest room in Santa Tereza!,2527334,Miguel,Laranjeiras,-22.929570000000002,-43.193090000000005,Private room,60,2,79,2020-01-27,0.81,1,334
538034,Leblon Luxury Apart Hotel Superb!!!,2643038,Neusa E Equipe Ar E Terra,Leblon,-22.98224,-43.21673,Entire home/apt,900,3,5,2020-11-28,0.06,5,364
540421,Duplex penthouse near the beach,2655983,Claudia,Copacabana,-22.96806,-43.18561,Entire home/apt,1500,5,3,2020-02-14,0.06,5,365
545007,House in the middle of nature,2502969,Grupo,Cosme Velho,-22.94428,-43.20513,Entire home/apt,240,5,56,2020-11-21,0.58,4,303
547967,QUARTOS PARA ESTUDANTES NO RECREIO,1760830,Raiane,Recreio dos Bandeirantes,-23.01398,-43.44823,Private room,120,15,1,2015-09-10,0.02,3,365
552767,Your home by the beach at barra da Tijuca,2316582,Aurelia,Barra da Tijuca,-23.00968,-43.342040000000004,Entire home/apt,386,5,3,2020-11-02,0.06,1,139
555606,Amazing 2 Bdr - 2 steps from Subway of Botafogo,2704494,Marcio,Botafogo,-22.9492,-43.18457,Entire home/apt,413,2,202,2020-11-24,2.06,3,361
557344,AIRES 3 bedrooms 3 bathrooms Copacabana RJ,2740249,Vincenzo,Copacabana,-22.97863,-43.19001,Entire home/apt,1006,3,1,2019-06-28,0.05,5,286
561102,URCA 2 Bed Apt in Great Location,687759,Adriana,Botafogo,-22.95426,-43.17443,Entire home/apt,518,3,3,2019-01-02,0.08,2,365
566927,Heart of Copacabana Beach Front,2788574,Teresa,Copacabana,-22.970779999999998,-43.18482,Entire home/apt,857,2,146,2020-10-19,1.52,2,356
567300,"Copacabana oceanview, room for 02 ]",1167383,Eduardo,Copacabana,-22.96562,-43.17633,Private room,823,1,6,2016-08-13,0.06,4,365
567326,"Copacabana oceanview, room for 02.",1167383,Eduardo,Copacabana,-22.96511,-43.17642,Private room,823,1,17,2017-02-27,0.17,4,365
567338,Copacabana Ocean view / Suite for 2,1167383,Eduardo,Copacabana,-22.96474,-43.17555,Private room,823,1,9,2014-07-17,0.09,4,365
569509,Cozy apartment in Copacabana!,2803261,Monica,Copacabana,-22.98253,-43.19428,Entire home/apt,1748,2,80,2020-03-11,0.82,1,267
570053,"ACONCHEGANTE, FAMILIAR, CHARMOSO, SEGURO.",2805289,Vania,Copacabana,-22.96528,-43.19077,Entire home/apt,300,7,2,2018-03-18,0.06,1,364
571163,Copa beach!,506187,Sheila,Copacabana,-22.970670000000002,-43.18922,Private room,200,2,10,2020-01-03,0.16,3,353
573086,Studio renovated in Copacabana,2791501,Valéria,Copacabana,-22.96356,-43.17931,Entire home/apt,231,3,6,2017-09-25,0.06,1,33
575720,Room in Barra da Tijuca Rio,2831706,Flávio William,Barra da Tijuca,-23.00531,-43.31136,Private room,133,1,1,2019-04-27,0.05,2,357
577253,COPACABANA - GREAT LOCATION,2838933,Guilherme,Copacabana,-22.96653,-43.179790000000004,Private room,233,2,113,2020-03-08,1.11,2,0
579448,Room with gorgeous view-SantaTeresa,2292748,Denise,Santa Teresa,-22.92114,-43.18603,Private room,275,2,6,2019-10-07,0.06,4,282
579704,VIP suite gorgeous view-SantaTeresa,2292748,Denise,Santa Teresa,-22.9218,-43.18602,Private room,290,1,2,2013-10-04,0.02,4,282
579756,lovely space room - Santa Teresa,2292748,Denise,Santa Teresa,-22.92107,-43.18675,Private room,282,1,8,2020-03-09,0.08,4,97
582392,Copacabana Beachfront for Six - 2BR/2BA Free Wi-Fi,2185139,Ken,Copacabana,-22.98574,-43.1903,Entire home/apt,1812,3,5,2020-01-02,0.06,2,218
584211,Studio 1 Apartment in Copacabana,2160341,Tony,Copacabana,-22.96229,-43.17556,Entire home/apt,119,5,67,2020-02-24,0.68,2,310
588751,Confortable apart in Ipanema Rio,2903813,Lucia,Ipanema,-22.9821,-43.19923,Entire home/apt,1000,4,8,2020-02-11,0.12,6,364
589233,ipanema 22 studio with queen bed,4307081,Nereu A,Ipanema,-22.98503,-43.20625,Private room,318,4,7,2020-10-12,0.07,57,365
589234,ipanema 22 with queen bed internet,4307081,Nereu A,Ipanema,-22.98525,-43.204809999999995,Private room,362,1,1,2016-08-22,0.02,57,365
592628,COPACABANA - BEST LOCATION,2838933,Guilherme,Copacabana,-22.96423,-43.17949,Private room,224,2,93,2020-10-12,0.91,2,359
603810,"40m from Ipanema Beach, Silent",2989144,Rafael,Ipanema,-22.98772,-43.194109999999995,Entire home/apt,713,5,176,2020-11-25,1.73,6,249
604508,SPECTACULAR PENTHOUSE WITH TERRACE,2992494,José Carlos,Copacabana,-22.98353,-43.19422,Entire home/apt,557,6,19,2020-03-01,0.19,3,0
609019,AWESOME APARTMENT IN LEBLON,3018529,Marcia,Leblon,-22.983729999999998,-43.218740000000004,Entire home/apt,786,2,15,2020-12-03,0.18,10,327
613205,Portela Room -   private balcony and great view,3040239,Paulo,Santa Teresa,-22.93378,-43.19859,Private room,450,2,24,2019-10-06,0.24,5,354
613778,Cozy Triplex,3044159,Silvia,Gávea,-22.97837,-43.233779999999996,Entire home/apt,358,2,3,2018-02-15,0.04,3,237
626389,alugo quarto no Rio de Janeiro,736005,Alexandre,Botafogo,-22.95334,-43.19409,Private room,80,2,3,2019-05-22,0.12,1,365
628044,Best apartament Copacabana (Leme),1884906,Hugo,Leme,-22.96354,-43.17153,Entire home/apt,197,1,61,2019-07-05,0.61,1,172
628098,IPANEMA - 2 BEDROOM + PARKING,3119093,Claudio,Ipanema,-22.98454,-43.19895,Entire home/apt,629,5,21,2020-01-05,0.21,1,325
634088,"Leblon perto da praia, portaria 24 h, garagem, ar condicionado e lava/seca roupas",635510,Gilberto,Leblon,-22.98251,-43.22108,Entire home/apt,691,3,1,2020-12-14,1.0,7,177
634422,Apartamento Arcos da Lapa - Rio,474000,Marcia,Centro,-22.91178,-43.17856,Entire home/apt,184,1,212,2020-12-14,2.18,4,56
642625,Stylish design flat in Copacabana,3212195,Cyda,Copacabana,-22.966620000000002,-43.18885,Entire home/apt,513,3,86,2020-02-07,0.89,1,0
644003,Copacabana flat  for holiday,3221428,Rogério,Copacabana,-22.96169,-43.17568,Entire home/apt,180,3,12,2016-02-09,0.12,1,238
651436,Apart Barra Gold: Lindo e vista dupla lagoa e mar!,2643038,Neusa E Equipe Ar E Terra,Barra da Tijuca,-23.01041,-43.35972,Entire home/apt,300,4,6,2019-10-07,0.07,5,357
651539,Great cozy apartment + great views!,3746246,Ghizlane,Botafogo,-22.94442,-43.18357,Entire home/apt,543,6,25,2020-12-12,0.26,11,239
654070,Double bed or twin single beds,2007018,Ana Lucia,Barra da Tijuca,-23.010839999999998,-43.34169,Private room,500,2,4,2013-11-13,0.04,4,345
654085,Double room with 2 simple beds.,2007018,Ana Lucia,Barra da Tijuca,-23.010579999999997,-43.340709999999994,Private room,600,2,13,2019-03-05,0.14,4,365
654296,Double Suite,2007018,Ana Lucia,Barra da Tijuca,-23.0097,-43.34209,Private room,514,2,6,2019-02-28,0.06,4,344
655106,3 bedroom in the heart of Ipanema,3297294,Christophe,Ipanema,-22.9832,-43.200070000000004,Entire home/apt,1100,2,19,2020-01-04,0.24,2,362
658035,Amazing View Apt in Copacabana,2516002,Claudia,Copacabana,-22.96882,-43.18073,Entire home/apt,700,2,296,2020-12-16,2.97,4,284
